09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,126176470588235;;-0,607;-0,15;0,006;0,1262;0;;;0,0011;90,9090909090909;0,1
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,126941176470588;;-0,622;-0,146;-0,089;0,1269;0;;;0,0011;90,9090909090909;0,1
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,127235294117647;;-0,612;-0,15;0,009;0,1272;0;;;0,0011;115,454545454545;0,127
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,126470588235294;;-0,604;-0,15;0,007;0,1265;0;;;0,0011;99,0909090909091;0,109
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,129352941176471;;-0,614;-0,151;0,01;0,1294;0;;;0,0011;118,181818181818;0,13
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,129647058823529;;-0,596;-0,149;0,108;0,1296;0;;;0,0011;386,363636363636;0,425
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,129352941176471;;-0,596;-0,148;0,006;0,1294;0;;;0,0011;90,9090909090909;0,1
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,128941176470588;;-0,601;-0,148;0,007;0,1289;0;;;0,0011;99,0909090909091;0,109
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,129705882352941;;-0,601;-0,149;0,009;0,1297;0;;;0,0011;112,727272727273;0,124
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,130235294117647;;-0,601;-0,15;0,007;0,1302;0;;;0,0011;102,727272727273;0,113
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,130764705882353;;-0,601;-0,149;0,006;0,1308;0;;;0,0011;95,4545454545454;0,105
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,127705882352941;;-0,609;-0,15;0,006;0,1277;0;;;0,0011;90,9090909090909;0,1
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,128117647058824;;-0,604;-0,15;0,012;0,1281;0;;;0,0011;127,272727272727;0,14
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,124529411764706;;-0,62;-0,154;0,006;0,1245;0;;;0,0011;95,4545454545454;0,105
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,103588235294118;;-0,609;-0,153;0,006;0,1036;0;;;0,0011;90,9090909090909;0,1
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,101764705882353;;-0,596;-0,151;0,007;0,1018;0;;;0,0011;99,0909090909091;0,109
09/08/23 09:45;Intervalle;0,0011;;;;;;;;0,0994117647058823;;-0,596;-0,154;0,007;0,0994;0;;;0,0011;99,0909090909091;0,109
09/08/23 09:45;Intervalle;0,001;;;;;;;;0,0961764705882353;;-0,614;-0,148;-0,088;0,0962;0;;;0,001;109;0,109
09/08/23 09:45;Intervalle;0,001;;;;;;;;0,0935882352941176;;-0,609;-0,153;0,007;0,0936;0;;;0,001;109;0,109
09/08/23 09:45;Intervalle;0,001;;;;;;;;0,0914705882352941;;-0,604;-0,155;0,003;0,0915;0;;;0,001;75;0,075
09/08/23 09:45;Intervalle;0,001;;;;;;;;0,0896470588235294;;-0,607;-0,156;0,008;0,0896;0;;;0,001;116;0,116
09/08/23 09:45;Intervalle;0,001;;;;;;;;0,0854705882352941;;-0,607;-0,156;0,003;0,0855;0;;;0,001;69;0,069
09/08/23 09:45;Intervalle;0,001;;;;;;;;0,0833529411764706;;-0,614;-0,15;-0,09;0,0834;0;;;0,001;69;0,069
09/08/23 09:45;Intervalle;0,001;;;;;;;;0,0828235294117647;;-0,607;-0,149;-0,091;0,0828;0;;;0,001;69;0,069
09/08/23 09:45;Intervalle;0,001;;;;;;;;0,0817647058823529;;-0,607;-0,149;-0,09;0,0818;0;;;0,001;69;0,069
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0807058823529411;;-0,609;-0,149;-0,091;0,0807;0;;;0,001;69;0,069
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0796470588235294;;-0,607;-0,153;-0,09;0,0796;0;;;0,001;69;0,069
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0785882352941176;;-0,617;-0,151;-0,089;0,0786;0;;;0,001;69;0,069
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0795294117647059;;-0,609;-0,152;-0,089;0,0795;0;;;0,001;69;0,069
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0780588235294118;;-0,617;-0,153;-0,089;0,0781;0;;;0,001;69;0,069
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0793529411764706;;-0,609;-0,15;-0,09;0,0794;0;;;0,001;69;0,069
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0819411764705882;;-0,607;-0,152;0,005;0,0819;0;;;0,001;91;0,091
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0840588235294118;;-0,614;-0,152;-0,089;0,0841;0;;;0,001;91;0,091
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0856470588235294;;-0,604;-0,15;-0,088;0,0856;0;;;0,001;91;0,091
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0866470588235294;;-0,622;-0,151;-0,091;0,0866;0;;;0,001;91;0,091
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0876470588235294;;-0,614;-0,156;-0,091;0,0876;0;;;0,001;91;0,091
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0889411764705882;;-0,614;-0,15;-0,09;0,0889;0;;;0,001;91;0,091
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0902352941176471;;-0,622;-0,152;-0,087;0,0902;0;;;0,001;91;0,091
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0915294117647059;;-0,604;-0,154;-0,09;0,0915;0;;;0,001;91;0,091
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0936470588235294;;-0,617;-0,153;0,007;0,0936;0;;;0,001;113;0,113
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0944705882352941;;-0,609;-0,153;0,006;0,0945;0;;;0,001;105;0,105
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0952941176470588;;-0,614;-0,155;0,005;0,0953;0;;;0,001;96;0,096
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0967647058823529;;-0,612;-0,153;0,004;0,0968;0;;;0,001;86;0,086
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0972941176470588;;-0,612;-0,152;-0,089;0,0973;0;;;0,001;86;0,086
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0978235294117647;;-0,614;-0,15;0,005;0,0978;0;;;0,001;91;0,091
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0983529411764706;;-0,612;-0,151;-0,089;0,0984;0;;;0,001;91;0,091
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0988823529411765;;-0,617;-0,149;-0,088;0,0989;0;;;0,001;91;0,091
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0994117647058824;;-0,596;-0,149;0,006;0,0994;0;;;0,001;105;0,105
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0986470588235294;;-0,609;-0,15;0,006;0,0986;0;;;0,001;105;0,105
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0983529411764706;;-0,617;-0,15;-0,091;0,0984;0;;;0,001;105;0,105
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0985882352941177;;-0,609;-0,154;0,008;0,0986;0;;;0,001;116;0,116
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0994117647058824;;-0,614;-0,149;0,006;0,0994;0;;;0,001;100;0,1
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,100235294117647;;-0,614;-0,152;0,006;0,1002;0;;;0,001;100;0,1
09/08/23 09:46;Intervalle;0,0009;;;;;;;;0,100764705882353;;-0,612;-0,154;-0,089;0,1008;0;;;0,0009;111,111111111111;0,1
09/08/23 09:46;Intervalle;0,0009;;;;;;;;0,100176470588235;;-0,614;-0,149;-0,09;0,1002;0;;;0,0009;111,111111111111;0,1
09/08/23 09:46;Intervalle;0,0009;;;;;;;;0,0995882352941177;;-0,599;-0,15;-0,089;0,0996;0;;;0,0009;111,111111111111;0,1
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0981764705882353;;-0,612;-0,153;-0,09;0,0982;0;;;0,001;100;0,1
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,096764705882353;;-0,609;-0,149;-0,088;0,0968;0;;;0,001;100;0,1
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0972352941176471;;-0,604;-0,153;-0,091;0,0972;0;;;0,001;100;0,1
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0970588235294118;;-0,609;-0,152;-0,088;0,0971;0;;;0,001;100;0,1
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0978235294117647;;-0,594;-0,148;-0,09;0,0978;0;;;0,001;100;0,1
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0972941176470588;;-0,609;-0,149;-0,091;0,0973;0;;;0,001;100;0,1
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0982352941176471;;-0,614;-0,152;0,004;0,0982;0;;;0,001;81;0,081
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,0991764705882353;;-0,622;-0,152;-0,092;0,0992;0;;;0,001;81;0,081
09/08/23 09:46;Intervalle;0,001;;;;;;;;0,100117647058824;;-0,604;-0,155;-0,091;0,1001;0;;;0,001;81;0,081
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,100647058823529;;-0,599;-0,153;-0,091;0,1006;0;;;0,0011;73,6363636363636;0,081
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,100411764705882;;-0,622;-0,148;0,007;0,1004;0;;;0,0011;102,727272727273;0,113
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,100176470588235;;-0,614;-0,15;0,007;0,1002;0;;;0,0011;102,727272727273;0,113
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,0999411764705883;;-0,596;-0,152;-0,089;0,0999;0;;;0,0011;102,727272727273;0,113
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,0997058823529412;;-0,596;-0,152;0,005;0,0997;0;;;0,0011;82,7272727272727;0,091
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,0991764705882353;;-0,617;-0,15;0,008;0,0992;0;;;0,0011;105,454545454545;0,116
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,101470588235294;;-0,609;-0,147;-0,089;0,1015;0;;;0,0011;105,454545454545;0,116
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,103764705882353;;-0,599;-0,152;-0,092;0,1038;0;;;0,0011;105,454545454545;0,116
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,106058823529412;;-0,599;-0,15;0,007;0,1061;0;;;0,0011;99,0909090909091;0,109
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,108352941176471;;-0,617;-0,15;0,005;0,1084;0;;;0,0011;87,2727272727273;0,096
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,107882352941177;;-0,604;-0,152;-0,088;0,1079;0;;;0,0011;87,2727272727273;0,096
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,107411764705882;;-0,599;-0,15;-0,089;0,1074;0;;;0,0011;87,2727272727273;0,096
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,106941176470588;;-0,614;-0,148;0,005;0,1069;0;;;0,0011;87,2727272727273;0,096
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,108647058823529;;-0,612;-0,15;0,005;0,1086;0;;;0,0011;82,7272727272727;0,091
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,108;;-0,594;-0,148;0,008;0,1080;0;;;0,0011;109,090909090909;0,12
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,107588235294118;;-0,599;-0,15;-0,09;0,1076;0;;;0,0011;109,090909090909;0,12
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,107411764705882;;-0,614;-0,151;-0,091;0,1074;0;;;0,0011;109,090909090909;0,12
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,107823529411765;;-0,614;-0,152;-0,088;0,1078;0;;;0,0011;109,090909090909;0,12
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,108352941176471;;-0,609;-0,152;0,006;0,1084;0;;;0,0011;95,4545454545454;0,105
09/08/23 09:46;Intervalle;0,0011;;;;;;;;0,108882352941176;;-0,612;-0,151;-0,089;0,1089;0;;;0,0011;95,4545454545454;0,105
09/08/23 09:47;Intervalle;0,0011;;;;;;;;0,109411764705882;;-0,607;-0,152;-0,091;0,1094;0;;;0,0011;95,4545454545454;0,105
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,109941176470588;;-0,604;-0,152;0,008;0,1099;0;;;0,001;120;0,12
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,110764705882353;;-0,604;-0,149;0,006;0,1108;0;;;0,001;105;0,105
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,109882352941176;;-0,604;-0,154;0,007;0,1099;0;;;0,001;109;0,109
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,109;;-0,601;-0,148;0,007;0,1090;0;;;0,001;113;0,113
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,108117647058824;;-0,607;-0,154;0,008;0,1081;0;;;0,001;116;0,116
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,107235294117647;;-0,614;-0,149;0,006;0,1072;0;;;0,001;105;0,105
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,108117647058824;;-0,617;-0,152;-0,089;0,1081;0;;;0,001;105;0,105
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,109;;-0,627;-0,15;-0,09;0,1090;0;;;0,001;105;0,105
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,109235294117647;;-0,62;-0,15;-0,089;0,1092;0;;;0,001;105;0,105
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,106235294117647;;-0,633;-0,151;-0,089;0,1062;0;;;0,001;105;0,105
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,106705882352941;;-0,604;-0,149;-0,09;0,1067;0;;;0,001;105;0,105
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,106941176470588;;-0,627;-0,149;-0,088;0,1069;0;;;0,001;105;0,105
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,106941176470588;;-0,617;-0,152;-0,092;0,1069;0;;;0,001;105;0,105
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,106;;-0,617;-0,152;-0,09;0,1060;0;;;0,001;105;0,105
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,105705882352941;;-0,604;-0,149;0,008;0,1057;0;;;0,001;120;0,12
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,105411764705882;;-0,609;-0,152;-0,089;0,1054;0;;;0,001;120;0,12
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,105117647058824;;-0,612;-0,149;0,007;0,1051;0;;;0,001;109;0,109
09/08/23 09:47;Intervalle;0,001;;;;;;;;0,104823529411765;;-0,596;-0,15;0,003;0,1048;0;;;0,001;69;0,069
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,104529411764706;;-0,601;-0,155;0,007;0,1045;0;;;0,0009;125,555555555556;0,113
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,104235294117647;;-0,614;-0,152;-0,088;0,1042;0;;;0,0009;125,555555555556;0,113
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,103941176470588;;-0,607;-0,152;-0,093;0,1039;0;;;0,0009;125,555555555556;0,113
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,103647058823529;;-0,604;-0,155;0,006;0,1036;0;;;0,0009;111,111111111111;0,1
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,102823529411765;;-0,604;-0,149;-0,092;0,1028;0;;;0,0009;111,111111111111;0,1
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,101647058823529;;-0,612;-0,151;-0,088;0,1016;0;;;0,0009;111,111111111111;0,1
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,100470588235294;;-0,614;-0,149;-0,09;0,1005;0;;;0,0009;111,111111111111;0,1
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0988235294117647;;-0,609;-0,148;-0,089;0,0988;0;;;0,0009;111,111111111111;0,1
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0995294117647059;;-0,612;-0,15;-0,091;0,0995;0;;;0,0009;111,111111111111;0,1
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0976470588235294;;-0,609;-0,148;-0,09;0,0976;0;;;0,0009;111,111111111111;0,1
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0957647058823529;;-0,609;-0,152;-0,09;0,0958;0;;;0,0009;111,111111111111;0,1
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0938823529411765;;-0,596;-0,15;-0,091;0,0939;0;;;0,0009;111,111111111111;0,1
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0927647058823529;;-0,609;-0,149;0,005;0,0928;0;;;0,0009;101,111111111111;0,091
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0927647058823529;;-0,607;-0,148;0,006;0,0928;0;;;0,0009;111,111111111111;0,1
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0925294117647059;;-0,609;-0,148;-0,088;0,0925;0;;;0,0009;111,111111111111;0,1
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0928235294117647;;-0,617;-0,152;0,004;0,0928;0;;;0,0009;90;0,081
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0931176470588235;;-0,614;-0,15;-0,088;0,0931;0;;;0,0009;90;0,081
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0934117647058824;;-0,609;-0,153;-0,089;0,0934;0;;;0,0009;90;0,081
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0941764705882353;;-0,62;-0,149;-0,089;0,0942;0;;;0,0009;90;0,081
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0949411764705882;;-0,604;-0,152;-0,089;0,0949;0;;;0,0009;90;0,081
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0957058823529412;;-0,607;-0,152;-0,091;0,0957;0;;;0,0009;90;0,081
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,097;;-0,596;-0,151;0,006;0,0970;0;;;0,0009;111,111111111111;0,1
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0977647058823529;;-0,622;-0,152;0,005;0,0978;0;;;0,0009;106,666666666667;0,096
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,0985294117647059;;-0,617;-0,152;0,006;0,0985;0;;;0,0009;116,666666666667;0,105
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,100411764705882;;-0,601;-0,15;-0,088;0,1004;0;;;0,0009;116,666666666667;0,105
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,101529411764706;;-0,609;-0,15;-0,089;0,1015;0;;;0,0009;116,666666666667;0,105
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,101823529411765;;-0,62;-0,151;0,007;0,1018;0;;;0,0009;125,555555555556;0,113
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,103235294117647;;-0,607;-0,152;-0,091;0,1032;0;;;0,0009;125,555555555556;0,113
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,123352941176471;;Calibration;Calibration;Calibration;0,1234;0;;;0,0009;125,555555555556;0,113
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,143470588235294;;-0,604;-0,146;-0,091;0,1435;0;;;0,0009;125,555555555556;0,113
09/08/23 09:47;Intervalle;0,0008;;;;;;;;0,162470588235294;;-0,625;-0,15;-0,093;0,1625;0;;;0,0008;141,25;0,113
09/08/23 09:47;Intervalle;0,0008;;;;;;;;0,162470588235294;;-0,622;-0,152;-0,087;0,1625;0;;;0,0008;141,25;0,113
09/08/23 09:47;Intervalle;0,0008;;;;;;;;0,161941176470588;;-0,604;-0,154;-0,088;0,1619;0;;;0,0008;141,25;0,113
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,161411764705882;;-0,604;-0,154;0,006;0,1614;0;;;0,0009;111,111111111111;0,1
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,160882352941176;;-0,622;-0,151;0,004;0,1609;0;;;0,0009;95,5555555555556;0,086
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,159882352941177;;-0,601;-0,155;0,006;0,1599;0;;;0,0009;116,666666666667;0,105
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,158882352941177;;-0,601;-0,153;0,107;0,1589;0;;;0,0009;470;0,423
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,157882352941177;;-0,62;-0,152;-0,091;0,1579;0;;;0,0009;470;0,423
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,156882352941177;;-0,599;-0,149;-0,087;0,1569;0;;;0,0009;470;0,423
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,155882352941177;;-0,604;-0,154;0,005;0,1559;0;;;0,0009;106,666666666667;0,096
09/08/23 09:47;Intervalle;0,0009;;;;;;;;0,154882352941177;;-0,609;-0,15;-0,088;0,1549;0;;;0,0009;106,666666666667;0,096
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,153882352941177;;-0,607;-0,152;-0,088;0,1539;0;;;0,0009;106,666666666667;0,096
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,153647058823529;;-0,609;-0,149;-0,089;0,1536;0;;;0,0009;106,666666666667;0,096
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,153;;-0,604;-0,152;-0,089;0,1530;0;;;0,0009;106,666666666667;0,096
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,153235294117647;;-0,596;-0,15;-0,091;0,1532;0;;;0,0009;106,666666666667;0,096
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,134764705882353;;-0,62;-0,152;-0,088;0,1348;0;;;0,0009;106,666666666667;0,096
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,116294117647059;;-0,599;-0,149;0,005;0,1163;0;;;0,0009;106,666666666667;0,096
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,0978235294117647;;-0,609;-0,152;-0,088;0,0978;0;;;0,0009;106,666666666667;0,096
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0985882352941176;;-0,609;-0,155;-0,087;0,0986;0;;;0,001;96;0,096
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0993529411764706;;-0,617;-0,15;-0,087;0,0994;0;;;0,001;96;0,096
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0998823529411765;;-0,601;-0,152;0,005;0,0999;0;;;0,001;96;0,096
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,099;;-0,612;-0,148;0,003;0,0990;0;;;0,0009;83,3333333333333;0,075
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,0992352941176471;;-0,601;-0,153;0,007;0,0992;0;;;0,0009;121,111111111111;0,109
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,0994705882352941;;-0,599;-0,152;-0,091;0,0995;0;;;0,0009;121,111111111111;0,109
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,0997058823529412;;-0,601;-0,151;-0,089;0,0997;0;;;0,0009;121,111111111111;0,109
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,0999411764705883;;-0,607;-0,154;-0,087;0,0999;0;;;0,0009;121,111111111111;0,109
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,0999411764705883;;-0,607;-0,154;-0,09;0,0999;0;;;0,0009;121,111111111111;0,109
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,0983529411764706;;-0,617;-0,149;-0,089;0,0984;0;;;0,0009;121,111111111111;0,109
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,096764705882353;;-0,586;-0,152;0,006;0,0968;0;;;0,0009;116,666666666667;0,105
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,096764705882353;;-0,601;-0,152;0,004;0,0968;0;;;0,0009;90;0,081
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,0977058823529412;;-0,607;-0,154;0,006;0,0977;0;;;0,0009;111,111111111111;0,1
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,0966470588235294;;-0,614;-0,152;0,006;0,0966;0;;;0,0009;111,111111111111;0,1
09/08/23 09:48;Intervalle;0,0009;;;;;;;;0,0955882352941176;;-0,591;-0,149;-0,089;0,0956;0;;;0,0009;111,111111111111;0,1
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0945294117647059;;-0,601;-0,15;0,006;0,0945;0;;;0,001;100;0,1
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0942941176470588;;-0,601;-0,149;0,005;0,0943;0;;;0,001;96;0,096
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0940588235294118;;-0,591;-0,153;0,003;0,0941;0;;;0,001;69;0,069
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0938235294117647;;-0,614;-0,151;-0,09;0,0938;0;;;0,001;69;0,069
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0932941176470588;;-0,607;-0,152;0,005;0,0933;0;;;0,001;96;0,096
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0941764705882353;;-0,609;-0,152;0,005;0,0942;0;;;0,001;91;0,091
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0939411764705883;;-0,594;-0,152;-0,091;0,0939;0;;;0,001;91;0,091
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0944705882352941;;-0,622;-0,154;-0,089;0,0945;0;;;0,001;91;0,091
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0926470588235294;;-0,614;-0,147;-0,088;0,0926;0;;;0,001;91;0,091
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0908235294117647;;-0,612;-0,154;0,006;0,0908;0;;;0,001;105;0,105
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0892352941176471;;-0,601;-0,155;-0,09;0,0892;0;;;0,001;105;0,105
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,089235294117647;;-0,612;-0,152;-0,09;0,0892;0;;;0,001;105;0,105
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0910588235294118;;-0,601;-0,152;0,005;0,0911;0;;;0,001;96;0,096
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0912941176470588;;-0,614;-0,15;-0,09;0,0913;0;;;0,001;96;0,096
09/08/23 09:48;Intervalle;0,001;;;;;;;;0,0918235294117647;;-0,625;-0,151;-0,088;0,0918;0;;;0,001;96;0,096
09/08/23 09:48;Intervalle;0,0011;;;;;;;;0,0915294117647059;;-0,617;-0,15;0,007;0,0915;0;;;0,0011;99,0909090909091;0,109
09/08/23 09:48;Intervalle;0,0011;;;;;;;;0,0928235294117647;;-0,609;-0,151;0,003;0,0928;0;;;0,0011;62,7272727272727;0,069
09/08/23 09:48;Intervalle;0,0011;;;;;;;;0,0941176470588235;;-0,614;-0,15;-0,09;0,0941;0;;;0,0011;62,7272727272727;0,069
09/08/23 09:48;Intervalle;0,0011;;;;;;;;0,0945882352941176;;-0,604;-0,147;-0,088;0,0946;0;;;0,0011;62,7272727272727;0,069
09/08/23 09:48;Intervalle;0,0011;;;;;;;;0,0950588235294118;;-0,607;-0,15;-0,091;0,0951;0;;;0,0011;62,7272727272727;0,069
09/08/23 09:48;Intervalle;0,0011;;;;;;;;0,0955294117647059;;-0,601;-0,152;0,006;0,0955;0;;;0,0011;90,9090909090909;0,1
09/08/23 09:48;Intervalle;0,0011;;;;;;;;0,0962941176470588;;-0,609;-0,152;-0,09;0,0963;0;;;0,0011;90,9090909090909;0,1
